id,iso_code,洲名,國家,日期,總確診數,新增確診數,七天移動平均新增確診數,總死亡數,新增死亡數,七天移動平均新增死亡數,每百萬人確診數,每百萬人死亡數,傳染率,新增檢驗件數,總檢驗件數,每千人檢驗件數,七天移動平均新增檢驗件數,陽性率,每確診案例相對檢驗數量,疫苗總接種總劑數,疫苗總接種人數,疫苗新增接種劑數,七天移動平均疫苗新增接種劑數,每百人接種疫苗劑數,每百人接種疫苗人數,疫情控管指數,總人口數,中位數年紀,70歲以上人口比例,平均壽命,解除隔離數,解封指數
159245,TWN,亞洲,台灣,2022/2/17,19797,65,60.143,852,0,0.143,829.889,35.716,1.04,6118209,22035,256.475,26593,0.002,442.2,45187411,19268236,316552,269415,189.43,80.77,27.78,23855008,42.2,8.353,80.46,14835,0.39
159244,TWN,亞洲,台灣,2022/2/16,19732,66,62.714,852,0,0.143,827.164,35.716,1.03,6096174,29988,255.551,27184,0.002,433.5,44870859,19256314,335241,271131,188.1,80.72,27.78,23855008,42.2,8.353,80.46,14835,0.39
159243,TWN,亞洲,台灣,2022/2/15,19666,45,61,852,1,0.143,824.397,35.716,1.03,6066186,27828,254.294,27118,0.002,444.6,44535618,19243196,294984,260644,186.69,80.67,27.78,23855008,42.2,8.353,80.46,14835,0.39
159242,TWN,亞洲,台灣,2022/2/14,19621,54,61.286,851,0,0,822.511,35.674,1.03,6038358,33372,253.127,28037,0.002,457.5,44240634,19229131,291196,249437,185.46,80.61,27.78,23855008,42.2,8.353,80.46,14835,0.38
159241,TWN,亞洲,台灣,2022/2/13,19567,52,60.429,851,0,0,820.247,35.674,1.03,6004986,20718,251.729,30000,0.002,496.5,43949438,19215321,0,235037,184.24,80.55,27.78,23855008,42.2,8.353,80.46,14835,0.38
159240,TWN,亞洲,台灣,2022/2/12,19515,60,59.143,851,0,0,818.067,35.674,1.03,5984268,24164,250.86,30649,0.002,518.2,0,0,0,220526,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.38
159239,TWN,亞洲,台灣,2022/2/11,19455,79,60.857,851,0,0,815.552,35.674,1.04,5960104,28049,249.847,30275,0.002,497.5,43675231,19202240,373724,206015,183.09,80.5,27.78,23855008,42.2,8.353,80.46,14835,0.37
159238,TWN,亞洲,台灣,2022/2/10,19376,83,59.714,851,0,0,812.24,35.674,1.04,5932055,26171,248.671,29182,0.002,488.7,43301507,19188185,328562,157701,181.52,80.44,27.78,23855008,42.2,8.353,80.46,14835,0.37
159237,TWN,亞洲,台灣,2022/2/9,19293,54,55.714,851,0,0,808.761,35.674,1.03,5905884,29526,247.574,27378,0.002,491.4,42972945,19173592,261833,115838,180.14,80.38,27.78,23855008,42.2,8.353,80.46,14835,0.36
159236,TWN,亞洲,台灣,2022/2/8,19239,47,55.571,851,0,0,806.497,35.674,1.03,5876358,34260,246.336,24764,0.002,445.6,42711112,19158088,216536,83509,179.04,80.31,27.78,23855008,42.2,8.353,80.46,14835,0.36
159235,TWN,亞洲,台灣,2022/2/7,19192,48,57.429,851,0,0,804.527,35.674,1.03,5842098,47112,244.9,21450,0.003,373.5,42494576,19143317,190399,57650,178.14,80.25,27.78,23855008,42.2,8.353,80.46,14835,0.35
159234,TWN,亞洲,台灣,2022/2/6,19144,43,58.429,851,0,0,802.515,35.674,1.03,5794986,25259,242.925,16223,0.004,277.7,42304177,19128417,0,35525,177.34,80.19,27.78,23855008,42.2,8.353,80.46,14835,0.35
159233,TWN,亞洲,台灣,2022/2/5,19101,72,60,851,0,0,800.712,35.674,1.03,5769727,21550,241.866,14477,0.004,241.3,0,0,0,35525,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.35
159232,TWN,亞洲,台灣,2022/2/4,19029,71,56.429,851,0,0,797.694,35.674,1.04,5748177,20393,240.963,13667,0.004,242.2,0,0,0,35525,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.34
159231,TWN,亞洲,台灣,2022/2/3,18958,55,56,851,0,0,794.718,35.674,1.04,5727784,13549,240.108,14079,0.004,251.4,0,0,0,76848,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.34
159230,TWN,亞洲,台灣,2022/2/2,18903,53,57.143,851,0,0,792.412,35.674,1.04,5714235,11225,239.54,16389,0.004,286.8,0,0,0,121213,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.33
159229,TWN,亞洲,台灣,2022/2/1,18850,60,62.714,851,0,0,790.19,35.674,1.05,5703010,11064,239.07,19545,0.003,311.7,0,0,0,167245,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.33
159228,TWN,亞洲,台灣,2022/1/31,18790,55,59.143,851,0,0,787.675,35.674,1.05,5691946,10521,238.606,23052,0.003,389.8,0,0,0,213348,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.33
159227,TWN,亞洲,台灣,2022/1/30,18735,54,58.571,851,0,0,785.37,35.674,1.06,5681425,13040,238.165,27880,0.002,476,0,0,0,263755,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.32
159226,TWN,亞洲,台灣,2022/1/29,18681,47,63.286,851,0,0,783.106,35.674,1.07,5668385,15876,237.618,30003,0.002,474.1,0,0,0,288248,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.32
159225,TWN,亞洲,台灣,2022/1/28,18634,68,75,851,0,0,781.136,35.674,1.08,5652509,23280,236.953,31313,0.002,417.5,41984449,19091332,324787,312741,176,80.03,27.78,23855008,42.2,8.353,80.46,14835,0.32
159224,TWN,亞洲,台灣,2022/1/27,18566,63,75,851,0,0,778.285,35.674,1.09,5629229,29715,235.977,31777,0.002,423.7,41659662,19070001,346077,337612,174.64,79.94,27.78,23855008,42.2,8.353,80.46,14835,0.31
159223,TWN,亞洲,台灣,2022/1/26,18503,92,71.143,851,0,0,775.644,35.674,1.11,5599514,33318,234.731,31009,0.002,435.9,41313585,19045429,357751,355421,173.19,79.84,27.78,23855008,42.2,8.353,80.46,14835,0.31
159222,TWN,亞洲,台灣,2022/1/25,18411,35,65.714,851,0,0,771.788,35.674,1.12,5566196,35611,233.334,30633,0.002,466.2,40955834,19020549,358248,370950,171.69,79.73,27.78,23855008,42.2,8.353,80.46,14835,0.3
159221,TWN,亞洲,台灣,2022/1/24,18376,51,70.143,851,0,0,770.32,35.674,1.14,5530585,44317,231.842,29924,0.002,426.6,40597586,18995846,388371,382861,170.18,79.63,27.78,23855008,42.2,8.353,80.46,14835,0.3
159220,TWN,亞洲,台灣,2022/1/23,18325,87,72.143,851,0,0,768.183,35.674,1.16,5486268,27902,229.984,27763,0.003,384.8,40209215,18971987,0,391494,168.56,79.53,27.78,23855008,42.2,8.353,80.46,14835,0.3
159219,TWN,亞洲,台灣,2022/1/22,18238,129,67,851,0,0,764.535,35.674,1.18,5458366,25049,228.814,26818,0.003,400.3,0,0,0,488355,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.29
159218,TWN,亞洲,台灣,2022/1/21,18109,68,59.571,851,0,0,759.128,35.674,1.19,5433317,26527,227.764,26515,0.002,445.1,39795263,18949968,498882,585216,166.82,79.44,27.78,23855008,42.2,8.353,80.46,14835,0.28
159217,TWN,亞洲,台灣,2022/1/20,18041,36,59.571,851,0,0,756.277,35.674,1.2,5406790,24340,226.652,26426,0.002,443.6,39296381,18930412,470746,525358,164.73,79.36,20.37,23855008,42.2,8.353,80.46,14835,0.28
159216,TWN,亞洲,台灣,2022/1/19,18005,54,63.714,851,0,0.143,754.768,35.674,1.22,5382450,30688,225.632,26080,0.002,409.3,38825635,18913497,466453,469521,162.76,79.29,20.37,23855008,42.2,8.353,80.46,14835,0.27
159215,TWN,亞洲,台灣,2022/1/18,17951,66,69.714,851,0,0.143,752.504,35.674,1.23,5351762,30644,224.345,25003,0.003,358.7,38359182,18897143,441626,409515,160.8,79.22,20.37,23855008,42.2,8.353,80.46,14835,0.27
159214,TWN,亞洲,台灣,2022/1/17,17885,65,70.143,851,0,0.143,749.738,35.674,1.25,5321118,29190,223.061,24049,0.003,342.9,37917556,18881397,448800,353056,158.95,79.15,20.37,23855008,42.2,8.353,80.46,14835,0.27
159213,TWN,亞洲,台灣,2022/1/16,17820,51,65.429,851,0,0.143,747.013,35.674,1.27,5291928,21287,221.837,23701,0.003,362.2,37468756,18865900,0,295572,157.07,79.09,20.37,23855008,42.2,8.353,80.46,14835,0.26
159212,TWN,亞洲,台灣,2022/1/15,17769,77,66.714,851,0,0.143,744.875,35.674,1.29,5270641,22932,220.945,23677,0.003,354.9,0,0,0,175774,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.26
159211,TWN,亞洲,台灣,2022/1/14,17692,68,62,851,0,0.143,741.647,35.674,1.31,5247709,25900,219.984,22908,0.003,369.5,35698752,18846087,0,55975,149.65,79,20.37,23855008,42.2,8.353,80.46,14835,0.25
159210,TWN,亞洲,台灣,2022/1/13,17624,65,60.857,851,1,0.143,738.797,35.674,1.34,5221809,21916,218.898,22440,0.003,368.7,0,0,0,67395,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.25
159209,TWN,亞洲,台灣,2022/1/12,17559,96,57.714,850,0,0,736.072,35.632,1.36,5199893,23153,217.979,21836,0.003,378.3,35538991,18812827,0,69074,148.98,78.86,20.37,23855008,42.2,8.353,80.46,14835,0.24
159208,TWN,亞洲,台灣,2022/1/11,17463,69,47.714,850,0,0,732.048,35.632,1.37,5176740,23963,217.009,21384,0.002,448.2,0,0,0,71320,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.24
159207,TWN,亞洲,台灣,2022/1/10,17394,32,42.714,850,0,0,729.155,35.632,1.38,5152777,26756,216.004,20620,0.002,482.7,0,0,0,72815,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.23
159206,TWN,亞洲,台灣,2022/1/9,17362,60,41.714,850,0,0,727.814,35.632,1.39,5126021,21116,214.882,19555,0.002,468.8,0,0,0,72807,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.23
159205,TWN,亞洲,台灣,2022/1/8,17302,44,36,850,0,0,725.298,35.632,1.39,5104905,17551,213.997,17970,0.002,499.2,0,0,0,67460,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.23
159204,TWN,亞洲,台灣,2022/1/7,17258,60,32.714,850,0,0,723.454,35.632,1.4,5087354,22623,213.261,16939,0.002,517.8,35306926,18766646,159818,62113,148.01,78.67,20.37,23855008,42.2,8.353,80.46,14835,0.22
159203,TWN,亞洲,台灣,2022/1/6,17198,43,30,850,0,0,720.939,35.632,1.39,5064731,17687,212.313,15763,0.002,525.4,35147108,18751788,91636,46098,147.34,78.61,20.37,23855008,42.2,8.353,80.46,14835,0.22
159202,TWN,亞洲,台灣,2022/1/5,17155,26,27.286,850,0,0,719.136,35.632,1.39,5047044,19995,211.572,15207,0.002,557.3,35055472,18741943,62131,56618,146.95,78.57,20.37,23855008,42.2,8.353,80.46,14835,0.22
159201,TWN,亞洲,台灣,2022/1/4,17129,34,25.571,850,0,0,718.046,35.632,1.38,5027049,18613,210.733,14512,0.002,567.5,34993341,18732602,56879,71354,146.69,78.53,20.37,23855008,42.2,8.353,80.46,14835,0.21
159200,TWN,亞洲,台灣,2022/1/3,17095,25,23.429,850,0,0,716.621,35.632,1.37,5008436,19298,209.953,14024,0.002,598.6,34936462,18724023,46362,74896,146.45,78.49,20.37,23855008,42.2,8.353,80.46,14835,0.21
159199,TWN,亞洲,台灣,2022/1/2,17070,20,22.143,850,0,0,715.573,35.632,1.36,4989138,10022,209.144,13793,0.002,622.9,34890100,18716801,0,76760,146.26,78.46,20.37,23855008,42.2,8.353,80.46,14835,0.21
159198,TWN,亞洲,台灣,2022/1/1,17050,21,22.714,850,0,0,714.735,35.632,1.36,4979116,10338,208.724,13855,0.002,610,0,0,0,77572,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.21
159197,TWN,亞洲,台灣,2021/12/31,17029,41,22.286,850,0,0,713.854,35.632,1.36,4968778,14391,208.291,14214,0.002,637.8,34872136,18712858,47713,78384,146.18,78.44,20.37,23855008,42.2,8.353,80.46,14835,0.21
159196,TWN,亞洲,台灣,2021/12/30,16988,24,19.286,850,0,0,712.136,35.632,1.35,4954387,13792,207.688,14538,0.001,753.8,34824423,18706490,0,88091,145.98,78.42,20.37,23855008,42.2,8.353,80.46,14835,0.21
159195,TWN,亞洲,台灣,2021/12/29,16964,14,17.714,850,0,0,711.13,35.632,1.34,4940595,15129,207.109,14591,0.001,823.7,0,0,0,71783,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.2
159194,TWN,亞洲,台灣,2021/12/28,16950,19,17.714,850,0,0,710.543,35.632,1.33,4925466,15195,206.475,14745,0.001,832.4,34493865,18684915,81672,57050,144.6,78.33,20.37,23855008,42.2,8.353,80.46,14835,0.2
159193,TWN,亞洲,台灣,2021/12/27,16931,16,16.429,850,0,0,709.746,35.632,1.32,4910271,17684,205.838,15046,0.001,915.8,34412193,18676061,59413,54096,144.26,78.29,20.37,23855008,42.2,8.353,80.46,14835,0.2
159192,TWN,亞洲,台灣,2021/12/26,16915,24,15.714,850,0,0,709.075,35.632,1.31,4892587,10457,205.097,15592,0.001,992.2,34352780,18667883,0,54271,144.01,78.26,20.37,23855008,42.2,8.353,80.46,14835,0.2
159191,TWN,亞洲,台灣,2021/12/25,16891,18,13.143,850,0,0.143,708.069,35.632,1.3,4882130,12848,204.658,15606,0.001,1187.4,0,0,0,56588,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.2
159190,TWN,亞洲,台灣,2021/12/24,16873,20,12.429,850,0,0.143,707.315,35.632,1.29,4869282,16658,204.12,15600,0.001,1255.1,34323445,18660339,115656,58905,143.88,78.22,20.37,23855008,42.2,8.353,80.46,14835,0.2
159189,TWN,亞洲,台灣,2021/12/23,16853,13,11.714,850,0,0.143,706.476,35.632,1.27,4852624,14164,203.422,15995,0.001,1365.5,34207789,18651286,51128,56199,143.4,78.19,20.37,23855008,42.2,8.353,80.46,14835,0.2
159188,TWN,亞洲,台灣,2021/12/22,16840,14,11.571,850,0,0.143,705.931,35.632,1.25,4838460,16206,202.828,16263,0.001,1405.5,34156661,18643736,62145,57718,143.18,78.15,20.37,23855008,42.2,8.353,80.46,14835,0.2
159187,TWN,亞洲,台灣,2021/12/21,16826,10,10.571,850,0,0.286,705.345,35.632,1.24,4822254,17305,202.148,16885,0.001,1597.3,34094516,18631066,60992,58950,142.92,78.1,20.37,23855008,42.2,8.353,80.46,14835,0.19
159186,TWN,亞洲,台灣,2021/12/20,16816,11,10.571,850,0,0.286,704.925,35.632,1.22,4804949,21507,201.423,17359,0.001,1642.1,34033524,18616700,60643,60813,142.67,78.04,20.37,23855008,42.2,8.353,80.46,14835,0.19
159185,TWN,亞洲,台灣,2021/12/19,16805,6,9.714,850,1,0.286,704.464,35.632,1.21,4783442,10555,200.522,16833,0.001,1732.9,33972881,18602263,0,67954,142.41,77.98,20.37,23855008,42.2,8.353,80.46,14835,0.19
159184,TWN,亞洲,台灣,2021/12/18,16799,13,9.714,849,0,0.143,704.213,35.59,1.2,4772887,12807,200.079,16680,0.001,1717.1,0,0,0,72286,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.19
159183,TWN,亞洲,台灣,2021/12/17,16786,15,9.286,849,0,0.143,703.668,35.59,1.18,4760080,19423,199.542,16613,0.001,1789,33911110,18585322,96717,76619,142.16,77.91,20.37,23855008,42.2,8.353,80.46,14835,0.19
159182,TWN,亞洲,台灣,2021/12/16,16771,12,9.571,849,0,0.143,703.039,35.59,1.17,4740657,16038,198.728,16474,0.001,1721.2,33814393,18562693,61759,87748,141.75,77.81,20.37,23855008,42.2,8.353,80.46,14835,0.19
159181,TWN,亞洲,台灣,2021/12/15,16759,7,10.143,849,1,0.143,702.536,35.59,1.16,4724619,20560,198.056,16165,0.001,1593.7,33752634,18544759,70765,97275,141.49,77.74,20.37,23855008,42.2,8.353,80.46,14835,0.19
159180,TWN,亞洲,台灣,2021/12/14,16752,10,9.857,848,0,0,702.242,35.548,1.16,4704059,20626,197.194,15636,0.001,1586.3,33681869,18525192,74038,113798,141.19,77.66,20.37,23855008,42.2,8.353,80.46,14835,0.19
159179,TWN,亞洲,台灣,2021/12/13,16742,5,11.429,848,0,0,701.823,35.548,1.15,4683433,17820,196.329,15151,0.001,1325.7,33607831,18503657,110627,132529,140.88,77.57,20.37,23855008,42.2,8.353,80.46,14835,0.19
159178,TWN,亞洲,台灣,2021/12/12,16737,6,12.143,848,0,0,701.614,35.548,1.15,4665613,9488,195.582,15587,0.001,1283.6,33497204,18472049,0,146512,140.42,77.43,20.37,23855008,42.2,8.353,80.46,14835,0.19
159177,TWN,亞洲,台灣,2021/12/11,16731,10,11.857,848,0,0,701.362,35.548,1.16,4656125,12339,195.184,15683,0.001,1322.7,0,0,0,151950,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.19
159176,TWN,亞洲,台灣,2021/12/10,16721,17,12,848,0,0,700.943,35.548,1.16,4643786,18450,194.667,15673,0.001,1306.1,33374778,18436686,174622,157387,139.91,77.29,20.37,23855008,42.2,8.353,80.46,14835,0.19
159175,TWN,亞洲,台灣,2021/12/9,16704,16,11.143,848,0,0,700.23,35.548,1.17,4625336,13872,193.894,15627,0.001,1402.4,33200156,18391917,128449,171632,139.17,77.1,20.37,23855008,42.2,8.353,80.46,14835,0.19
159174,TWN,亞洲,台灣,2021/12/8,16688,5,11.286,848,0,0,699.56,35.548,1.17,4611464,16858,193.312,15560,0.001,1378.7,33071707,18355174,186424,180222,138.64,76.94,20.37,23855008,42.2,8.353,80.46,14835,0.19
159173,TWN,亞洲,台灣,2021/12/7,16683,21,11.714,848,0,0,699.35,35.548,1.18,4594606,17229,192.606,15592,0.001,1331.1,32885283,18338424,205157,191207,137.85,76.87,20.37,23855008,42.2,8.353,80.46,14835,0.18
159172,TWN,亞洲,台灣,2021/12/6,16662,10,9.429,848,0,0,698.47,35.548,1.18,4577377,20873,191.883,15612,0.001,1655.7,32680126,18317806,208505,203447,136.99,76.79,20.37,23855008,42.2,8.353,80.46,14835,0.18
159171,TWN,亞洲,台灣,2021/12/5,16652,4,9.143,848,0,0,698.05,35.548,1.18,4556504,10161,191.008,15818,0.001,1730.1,32471621,18302323,0,215198,136.12,76.72,20.37,23855008,42.2,8.353,80.46,14835,0.18
159170,TWN,亞洲,台灣,2021/12/4,16648,11,10,848,0,0,697.883,35.548,1.18,4546343,12269,190.582,15767,0.001,1576.7,0,0,0,223646,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.18
159169,TWN,亞洲,台灣,2021/12/3,16637,11,10.143,848,0,0,697.422,35.548,1.18,4534074,18128,190.068,15848,0.001,1562.5,32273067,18290428,274334,232095,135.29,76.67,20.37,23855008,42.2,8.353,80.46,14835,0.18
159168,TWN,亞洲,台灣,2021/12/2,16626,17,10.286,848,0,0,696.961,35.548,1.19,4515946,13402,189.308,15926,0.001,1548.3,31998733,18281218,188577,249216,134.14,76.63,20.37,23855008,42.2,8.353,80.46,14835,0.18
159167,TWN,亞洲,台灣,2021/12/1,16609,8,9.286,848,0,0,696.248,35.548,1.19,4502544,17082,188.746,16047,0.001,1728.1,31810156,18272135,263323,268248,133.35,76.6,20.37,23855008,42.2,8.353,80.46,14835,0.18
159166,TWN,亞洲,台灣,2021/11/30,16601,5,8.857,848,0,0,695.913,35.548,1.18,4485462,17369,188.03,15975,0.001,1803.7,31546833,18246772,290835,256821,132.24,76.49,20.37,23855008,42.2,8.353,80.46,14835,0.18
159165,TWN,亞洲,台灣,2021/11/29,16596,8,9.143,848,0,0,695.703,35.548,1.19,4468093,22315,187.302,15887,0.001,1737.6,31255998,18216396,290764,248684,131.02,76.36,20.37,23855008,42.2,8.353,80.46,14835,0.18
159164,TWN,亞洲,台灣,2021/11/28,16588,10,8.429,848,0,0,695.368,35.548,1.19,4445778,9804,186.367,15567,0.001,1846.8,30965234,18193419,0,232301,129.81,76.27,20.37,23855008,42.2,8.353,80.46,14835,0.18
159163,TWN,亞洲,台灣,2021/11/27,16578,12,8.286,848,0,0,694.948,35.548,1.19,4435974,12834,185.956,15643,0.001,1887.9,0,0,0,234826,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.18
159162,TWN,亞洲,台灣,2021/11/26,16566,12,7.143,848,0,0,694.445,35.548,1.19,4423140,18674,185.418,15676,0.001,2194.6,30648405,18168092,394186,237350,128.48,76.16,20.37,23855008,42.2,8.353,80.46,14835,0.18
159161,TWN,亞洲,台灣,2021/11/25,16554,10,6.857,848,0,0,693.942,35.548,1.18,4404466,14251,184.635,15524,0,2264,30254219,18136444,321800,224985,126.83,76.03,20.37,23855008,42.2,8.353,80.46,14835,0.18
159160,TWN,亞洲,台灣,2021/11/24,16544,5,5.857,848,0,0,693.523,35.548,1.17,4390215,16576,184.037,15533,0,2652,29932419,18109173,183333,218362,125.48,75.91,20.37,23855008,42.2,8.353,80.46,14835,0.18
159159,TWN,亞洲,台灣,2021/11/23,16539,7,5.857,848,0,0,693.314,35.548,1.16,4373639,16754,183.343,15637,0,2669.8,29749086,18087393,233879,226791,124.71,75.82,20.37,23855008,42.2,8.353,80.46,14835,0.18
159158,TWN,亞洲,台灣,2021/11/22,16532,3,5.143,848,0,0,693.02,35.548,1.14,4356885,20075,182.64,15853,0,3082.4,29515207,18064753,0,226798,123.73,75.73,20.37,23855008,42.2,8.353,80.46,14835,0.17
159157,TWN,亞洲,台灣,2021/11/21,16529,9,6,848,0,0,692.894,35.548,1.14,4336810,10339,181.799,16178,0,2696.3,0,0,0,235664,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.17
159156,TWN,亞洲,台灣,2021/11/20,16520,4,5.857,848,0,0,692.517,35.548,1.12,4326471,13060,181.365,16102,0,2749.2,0,0,0,225500,0,0,20.37,23855008,42.2,8.353,80.46,14835,0.17
159155,TWN,亞洲,台灣,2021/11/19,16516,10,5.857,848,0,0,692.349,35.548,1.12,4313411,17615,180.818,16077,0,2744.9,28986957,18016118,307630,215337,121.51,75.52,20.37,23855008,42.2,8.353,80.46,14835,0.17
159154,TWN,亞洲,台灣,2021/11/18,16506,3,5.857,848,0,0,691.93,35.548,1.11,4295796,14309,180.079,16041,0,2738.8,28679327,17981769,275443,209866,120.22,75.38,20.37,23855008,42.2,8.353,80.46,14835,0.17
159153,TWN,亞洲,台灣,2021/11/17,16503,5,6.714,848,0,0,691.804,35.548,1.1,4281487,17310,179.48,15995,0,2382.3,28403884,17961336,242338,199923,119.07,75.29,20.37,23855008,42.2,8.353,80.46,14835,0.17
159152,TWN,亞洲,台灣,2021/11/16,16498,2,6.714,848,0,0,691.595,35.548,1.1,4264177,18260,178.754,15993,0,2382,28161546,17931470,233925,198962,118.05,75.17,20.37,23855008,42.2,8.353,80.46,14835,0.17
159151,TWN,亞洲,台灣,2021/11/15,16496,9,7.286,848,0,0.143,691.511,35.548,1.1,4245917,22351,177.988,15796,0.001,2168,27927621,17891819,238142,197865,117.07,75,27.78,23855008,42.2,8.353,80.46,14835,0.17
159150,TWN,亞洲,台灣,2021/11/14,16487,8,6.429,848,0,0.143,691.134,35.548,1.1,4223566,9809,177.052,15509,0,2412.4,27689479,17851199,0,201080,116.07,74.83,27.78,23855008,42.2,8.353,80.46,14835,0.17
159149,TWN,亞洲,台灣,2021/11/13,16479,4,5.857,848,0,0.143,690.798,35.548,1.1,4213757,12888,176.64,15636,0,2669.6,0,0,0,200493,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.17
159148,TWN,亞洲,台灣,2021/11/12,16475,10,5.429,848,0,0.143,690.631,35.548,1.1,4200869,17362,176.1,15901,0,2928.9,27479599,17808765,269334,199907,115.19,74.65,27.78,23855008,42.2,8.353,80.46,14835,0.17
159147,TWN,亞洲,台灣,2021/11/11,16465,9,5,848,0,0.143,690.211,35.548,1.09,4183507,13983,175.372,16343,0,3268.6,27210265,17744846,205839,194146,114.07,74.39,27.78,23855008,42.2,8.353,80.46,14835,0.17
159146,TWN,亞洲,台灣,2021/11/10,16456,5,4,848,0,0.143,689.834,35.548,1.08,4169524,17297,174.786,16562,0,4140.5,27004426,17689522,235616,175195,113.2,74.15,27.78,23855008,42.2,8.353,80.46,14835,0.17
159145,TWN,亞洲,台灣,2021/11/9,16451,6,4.286,848,1,0.143,689.625,35.548,1.06,4152227,16880,174.061,16809,0,3921.8,26768810,17622921,226244,183220,112.21,73.88,27.78,23855008,42.2,8.353,80.46,14835,0.17
159144,TWN,亞洲,台灣,2021/11/8,16445,3,4,847,0,0,689.373,35.506,1.04,4135347,20343,173.353,17145,0,4286.2,26542566,17557602,260645,194365,111.27,73.6,27.78,23855008,42.2,8.353,80.46,14835,0.17
159143,TWN,亞洲,台灣,2021/11/7,16442,4,4.286,847,0,0,689.247,35.506,1.03,4115004,10700,172.501,17604,0,4107.3,26281921,17484037,0,201682,110.17,73.29,27.78,23855008,42.2,8.353,80.46,14835,0.17
159142,TWN,亞洲,台灣,2021/11/6,16438,1,4.571,847,0,0,689.08,35.506,1.01,4104304,14742,172.052,17656,0,3862.6,0,0,0,215068,0,0,27.78,23855008,42.2,8.353,80.46,14835,0.17
159141,TWN,亞洲,台灣,2021/11/5,16437,7,5.429,847,0,0,689.038,35.506,1.01,4089562,20457,171.434,17650,0,3251.1,26080250,17436784,229010,228454,109.33,73.09,27.78,23855008,42.2,8.353,80.46,14835,0.17
159140,TWN,亞洲,台灣,2021/11/4,16430,2,5.143,847,0,0,688.744,35.506,1,4069105,15515,170.577,17454,0,3393.7,25851240,17399450,73176,257501,108.37,72.94,27.78,23855008,42.2,8.353,80.46,14835,0.17
159139,TWN,亞洲,台灣,2021/11/3,16428,7,5.714,847,0,0,688.66,35.506,1,4053590,19029,169.926,17446,0,3053.2,25778064,17384932,291795,305845,108.06,72.88,27.78,23855008,42.2,8.353,80.46,14835,0.17
159138,TWN,亞洲,台灣,2021/11/2,16421,4,5.857,847,0,0,688.367,35.506,1,4034561,19227,169.128,17359,0,2963.8,25486269,17331396,304256,324091,106.84,72.65,27.78,23855008,42.2,8.353,80.46,14835,0.17
159137,TWN,亞洲,台灣,2021/11/1,16417,5,5.857,847,0,0,688.199,35.506,1,4015334,23559,168.322,17236,0,2942.8,25182013,17286000,311863,342617,105.56,72.46,41.67,23855008,42.2,8.353,80.46,14835,0.17
159136,TWN,亞洲,台灣,2021/10/31,16412,6,6.286,847,0,0.143,687.99,35.506,1,3991775,11066,167.335,17086,0,2718.1,24870150,17214718,0,369554,104.26,72.16,41.67,23855008,42.2,8.353,80.46,14835,0.17
159135,TWN,亞洲,台灣,2021/10/30,16406,7,6,847,0,0.143,687.738,35.506,1,3980709,14697,166.871,16959,0,2826.5,0,0,0,382210,0,0,41.67,23855008,42.2,8.353,80.46,14835,0.17
159134,TWN,亞洲,台灣,2021/10/29,16399,5,6,847,0,0.143,687.445,35.506,1,3966012,19083,166.255,16866,0,2811,24481074,16951012,432340,394865,102.62,71.06,41.67,23855008,42.2,8.353,80.46,14835,0.17
159133,TWN,亞洲,台灣,2021/10/28,16394,6,6.429,847,0,0.143,687.235,35.506,1,3946929,15463,165.455,16802,0,2613.5,24048734,16656545,411584,397707,100.81,69.82,41.67,23855008,42.2,8.353,80.46,14835,0.17
159132,TWN,亞洲,台灣,2021/10/27,16388,8,5.857,847,0,0.143,686.984,35.506,1,3931466,18419,164.807,16813,0,2870.6,23637150,16404793,419521,388022,99.09,68.77,41.67,23855008,42.2,8.353,80.46,14835,0.16
159131,TWN,亞洲,台灣,2021/10/26,16380,4,5.286,847,0,0.143,686.648,35.506,0.99,3913047,18368,164.035,17034,0,3222.5,23217629,16281201,433935,382315,97.33,68.25,41.67,23855008,42.2,8.353,80.46,14835,0.16
